coxa_deg,femur_deg,tibia_deg,x,y,z
-1.0,-1.0,11.0,-24.32,24.29,1.21
-1.0,-1.0,13.0,-24.4,29.08,2.14
-1.0,-1.0,15.0,-24.49,33.84,3.24
-1.0,-1.0,17.0,-24.57,38.56,4.51
-1.0,-1.0,19.0,-24.65,43.24,5.94
-1.0,-1.0,21.0,-24.73,47.86,7.53
-1.0,-1.0,23.0,-24.81,52.42,9.28
-1.0,-1.0,25.0,-24.89,56.91,11.19
-1.0,-1.0,27.0,-24.97,61.34,13.25
-1.0,-1.0,29.0,-25.04,65.7,15.47
-1.0,-1.0,31.0,-25.12,69.97,17.84
-1.0,-1.0,33.0,-25.19,74.16,20.36
-1.0,-1.0,35.0,-25.26,78.25,23.02
-1.0,-1.0,37.0,-25.33,82.26,25.82
-1.0,-1.0,39.0,-25.4,86.16,28.76
-1.0,-1.0,41.0,-25.47,89.96,31.84
-1.0,-1.0,43.0,-25.53,93.64,35.04
-1.0,-1.0,45.0,-25.59,97.22,38.38
-1.0,1.0,-45.0,-22.2,-97.26,40.21
-1.0,1.0,-43.0,-22.26,-93.68,36.88
-1.0,1.0,-41.0,-22.33,-90.0,33.67
-1.0,1.0,-39.0,-22.39,-86.2,30.59
-1.0,1.0,-37.0,-22.46,-82.3,27.65
-1.0,1.0,-35.0,-22.53,-78.3,24.85
-1.0,1.0,-33.0,-22.6,-74.2,22.19
-1.0,1.0,-31.0,-22.67,-70.01,19.67
-1.0,1.0,-29.0,-22.75,-65.74,17.3
-1.0,1.0,-27.0,-22.82,-61.38,15.09
-1.0,1.0,-25.0,-22.9,-56.95,13.02
-1.0,1.0,-23.0,-22.98,-52.46,11.11
-1.0,1.0,-21.0,-23.06,-47.9,9.36
-1.0,1.0,-19.0,-23.14,-43.28,7.77
-1.0,1.0,-17.0,-23.22,-38.6,6.34
-1.0,1.0,-15.0,-23.3,-33.88,5.07
-1.0,1.0,-13.0,-23.39,-29.12,3.98
-1.0,1.0,-11.0,-23.47,-24.33,3.04
-1.0,1.0,-9.0,-23.56,-19.5,2.28
-1.0,1.0,-7.0,-23.64,-14.65,1.68
-1.0,1.0,-5.0,-23.73,-9.78,1.26
-1.0,1.0,-3.0,-23.81,-4.91,1.0
-1.0,1.0,-1.0,-23.9,-0.02,0.92
-1.0,1.0,1.0,-23.98,4.87,1.0
-1.0,1.0,3.0,-24.07,9.74,1.26
-1.0,1.0,5.0,-24.15,14.61,1.68
-1.0,1.0,7.0,-24.24,19.46,2.28
-1.0,1.0,9.0,-24.32,24.29,3.04
-1.0,1.0,11.0,-24.4,29.08,3.98
-1.0,1.0,13.0,-24.49,33.84,5.07
-1.0,1.0,15.0,-24.57,38.56,6.34
-1.0,1.0,17.0,-24.65,43.24,7.77
-1.0,1.0,19.0,-24.73,47.86,9.36
-1.0,1.0,21.0,-24.81,52.42,11.11
-1.0,1.0,23.0,-24.89,56.91,13.02
-1.0,1.0,25.0,-24.97,61.34,15.09
-1.0,1.0,27.0,-25.04,65.7,17.3
-1.0,1.0,29.0,-25.12,69.97,19.67
-1.0,1.0,31.0,-25.19,74.16,22.19
-1.0,1.0,33.0,-25.26,78.25,24.85
-1.0,1.0,35.0,-25.33,82.26,27.65
-1.0,1.0,37.0,-25.4,86.16,30.59
-1.0,1.0,39.0,-25.47,89.96,33.67
-1.0,1.0,41.0,-25.53,93.64,36.88
-1.0,1.0,43.0,-25.59,97.22,40.21
-1.0,1.0,45.0,-25.65,100.67,43.66
-1.0,3.0,-45.0,-22.26,-93.75,38.71
-1.0,3.0,-43.0,-22.32,-90.06,35.5
-1.0,3.0,-41.0,-22.39,-86.26,32.43
-1.0,3.0,-39.0,-22.46,-82.36,29.49
-1.0,3.0,-37.0,-22.53,-78.36,26.68
-1.0,3.0,-35.0,-22.6,-74.26,24.02
-1.0,3.0,-33.0,-22.67,-70.07,21.5
-1.0,3.0,-31.0,-22.75,-65.8,19.13
-1.0,3.0,-29.0,-22.82,-61.45,16.92
-1.0,3.0,-27.0,-22.9,-57.02,14.85
-1.0,3.0,-25.0,-22.98,-52.52,12.94
-1.0,3.0,-23.0,-23.06,-47.96,11.19
-1.0,3.0,-21.0,-23.14,-43.34,9.6
-1.0,3.0,-19.0,-23.22,-38.67,8.17
-1.0,3.0,-17.0,-23.3,-33.95,6.91
-1.0,3.0,-15.0,-23.39,-29.19,5.81
-1.0,3.0,-13.0,-23.47,-24.39,4.87
-1.0,3.0,-11.0,-23.55,-19.57,4.11
-1.0,3.0,-9.0,-23.64,-14.72,3.51
-1.0,3.0,-7.0,-23.72,-9.85,3.09
-1.0,3.0,-5.0,-23.81,-4.97,2.83
-1.0,3.0,-3.0,-23.89,-0.08,2.75
-1.0,3.0,-1.0,-23.98,4.8,2.83
-1.0,3.0,1.0,-24.07,9.68,3.09
-1.0,3.0,3.0,-24.15,14.55,3.51
-1.0,3.0,5.0,-24.23,19.4,4.11
-1.0,3.0,7.0,-24.32,24.22,4.87
-1.0,3.0,9.0,-24.4,29.02,5.81
-1.0,3.0,11.0,-24.49,33.78,6.91
-1.0,3.0,13.0,-24.57,38.5,8.17
-1.0,3.0,15.0,-24.65,43.17,9.6
-1.0,3.0,17.0,-24.73,47.79,11.19
-1.0,3.0,19.0,-24.81,52.35,12.94
-1.0,3.0,21.0,-24.89,56.85,14.85
-1.0,3.0,23.0,-24.97,61.28,16.92
-1.0,3.0,25.0,-25.04,65.63,19.13
-1.0,3.0,27.0,-25.12,69.91,21.5
-1.0,3.0,29.0,-25.19,74.09,24.02
-1.0,3.0,31.0,-25.26,78.19,26.68
-1.0,3.0,33.0,-25.33,82.19,29.49
-1.0,3.0,35.0,-25.4,86.1,32.43
-1.0,3.0,37.0,-25.47,89.89,35.5
-1.0,3.0,39.0,-25.53,93.58,38.71
-1.0,3.0,41.0,-25.59,97.15,42.04
-1.0,3.0,43.0,-25.65,100.61,45.5
-1.0,3.0,45.0,-25.71,103.94,49.07
-1.0,5.0,-45.0,-22.32,-90.19,37.33
-1.0,5.0,-43.0,-22.39,-86.39,34.25
-1.0,5.0,-41.0,-22.46,-82.49,31.31
-1.0,5.0,-39.0,-22.53,-78.49,28.51
-1.0,5.0,-37.0,-22.6,-74.39,25.85
-1.0,5.0,-35.0,-22.67,-70.2,23.33
-1.0,5.0,-33.0,-22.75,-65.93,20.96
-1.0,5.0,-31.0,-22.82,-61.57,18.74
-1.0,5.0,-29.0,-22.9,-57.15,16.68
-1.0,5.0,-27.0,-22.98,-52.65,14.77
-1.0,5.0,-25.0,-23.06,-48.09,13.02
-1.0,5.0,-23.0,-23.14,-43.47,11.43
-1.0,5.0,-21.0,-23.22,-38.8,10.0
-1.0,5.0,-19.0,-23.3,-34.08,8.73
-1.0,5.0,-17.0,-23.38,-29.32,7.64
-1.0,5.0,-15.0,-23.47,-24.52,6.7
-1.0,5.0,-13.0,-23.55,-19.69,5.94
-1.0,5.0,-11.0,-23.64,-14.84,5.34
-1.0,5.0,-9.0,-23.72,-9.98,4.92
-1.0,5.0,-7.0,-23.81,-5.1,4.66
-1.0,5.0,-5.0,-23.89,-0.21,4.58
-1.0,5.0,-3.0,-23.98,4.67,4.66
-1.0,5.0,-1.0,-24.06,9.55,4.92
-1.0,5.0,1.0,-24.15,14.42,5.34
-1.0,5.0,3.0,-24.23,19.27,5.94
-1.0,5.0,5.0,-24.32,24.1,6.7
-1.0,5.0,7.0,-24.4,28.89,7.64
-1.0,5.0,9.0,-24.48,33.65,8.73
-1.0,5.0,11.0,-24.57,38.37,10.0
-1.0,5.0,13.0,-24.65,43.04,11.43
-1.0,5.0,15.0,-24.73,47.66,13.02
-1.0,5.0,17.0,-24.81,52.23,14.77
-1.0,5.0,19.0,-24.89,56.72,16.68
-1.0,5.0,21.0,-24.96,61.15,18.74
-1.0,5.0,23.0,-25.04,65.5,20.96
-1.0,5.0,25.0,-25.11,69.78,23.33
-1.0,5.0,27.0,-25.19,73.97,25.85
-1.0,5.0,29.0,-25.26,78.06,28.51
-1.0,5.0,31.0,-25.33,82.07,31.31
-1.0,5.0,33.0,-25.4,85.97,34.25
-1.0,5.0,35.0,-25.46,89.76,37.33
-1.0,5.0,37.0,-25.53,93.45,40.54
-1.0,5.0,39.0,-25.59,97.03,43.87
-1.0,5.0,41.0,-25.65,100.48,47.32
-1.0,5.0,43.0,-25.71,103.81,50.9
-1.0,5.0,45.0,-25.76,107.02,54.59
-1.0,7.0,-45.0,-22.39,-86.58,36.08
-1.0,7.0,-43.0,-22.45,-82.68,33.14
-1.0,7.0,-41.0,-22.52,-78.68,30.33
-1.0,7.0,-39.0,-22.59,-74.58,27.67
-1.0,7.0,-37.0,-22.67,-70.39,25.15
-1.0,7.0,-35.0,-22.74,-66.12,22.79
-1.0,7.0,-33.0,-22.82,-61.77,20.57
-1.0,7.0,-31.0,-22.9,-57.34,18.5
-1.0,7.0,-29.0,-22.97,-52.84,16.59
-1.0,7.0,-27.0,-23.05,-48.28,14.84
-1.0,7.0,-25.0,-23.13,-43.66,13.25
-1.0,7.0,-23.0,-23.22,-38.99,11.82
-1.0,7.0,-21.0,-23.3,-34.27,10.56
-1.0,7.0,-19.0,-23.38,-29.51,9.46
-1.0,7.0,-17.0,-23.47,-24.71,8.53
-1.0,7.0,-15.0,-23.55,-19.88,7.76
-1.0,7.0,-13.0,-23.63,-15.04,7.17
-1.0,7.0,-11.0,-23.72,-10.17,6.74
-1.0,7.0,-9.0,-23.8,-5.29,6.48
-1.0,7.0,-7.0,-23.89,-0.4,6.4
-1.0,7.0,-5.0,-23.97,4.48,6.48
-1.0,7.0,-3.0,-24.06,9.36,6.74
-1.0,7.0,-1.0,-24.14,14.23,7.17
-1.0,7.0,1.0,-24.23,19.08,7.76
-1.0,7.0,3.0,-24.31,23.9,8.53
-1.0,7.0,5.0,-24.4,28.7,9.46
-1.0,7.0,7.0,-24.48,33.46,10.56
-1.0,7.0,9.0,-24.56,38.18,11.82
-1.0,7.0,11.0,-24.64,42.85,13.25
-1.0,7.0,13.0,-24.73,47.47,14.84
-1.0,7.0,15.0,-24.8,52.03,16.59
-1.0,7.0,17.0,-24.88,56.53,18.5
-1.0,7.0,19.0,-24.96,60.96,20.57
-1.0,7.0,21.0,-25.04,65.31,22.79
-1.0,7.0,23.0,-25.11,69.59,25.15
-1.0,7.0,25.0,-25.18,73.77,27.67
-1.0,7.0,27.0,-25.26,77.87,30.33
-1.0,7.0,29.0,-25.33,81.87,33.14
-1.0,7.0,31.0,-25.39,85.78,36.08
-1.0,7.0,33.0,-25.46,89.57,39.15
-1.0,7.0,35.0,-25.52,93.26,42.36
-1.0,7.0,37.0,-25.59,96.83,45.69
-1.0,7.0,39.0,-25.65,100.29,49.15
-1.0,7.0,41.0,-25.71,103.62,52.72
-1.0,7.0,43.0,-25.76,106.83,56.41
-1.0,7.0,45.0,-25.81,109.9,60.21
-1.0,9.0,-45.0,-22.45,-82.94,34.95
-1.0,9.0,-43.0,-22.52,-78.93,32.15
-1.0,9.0,-41.0,-22.59,-74.84,29.49
-1.0,9.0,-39.0,-22.66,-70.65,26.97
-1.0,9.0,-37.0,-22.74,-66.37,24.6
-1.0,9.0,-35.0,-22.81,-62.02,22.38
-1.0,9.0,-33.0,-22.89,-57.59,20.32
-1.0,9.0,-31.0,-22.97,-53.1,18.41
-1.0,9.0,-29.0,-23.05,-48.53,16.66
-1.0,9.0,-27.0,-23.13,-43.91,15.06
-1.0,9.0,-25.0,-23.21,-39.24,13.64
-1.0,9.0,-23.0,-23.29,-34.52,12.37
-1.0,9.0,-21.0,-23.38,-29.76,11.27
-1.0,9.0,-19.0,-23.46,-24.97,10.34
-1.0,9.0,-17.0,-23.54,-20.14,9.58
-1.0,9.0,-15.0,-23.63,-15.29,8.98
-1.0,9.0,-13.0,-23.71,-10.42,8.55
-1.0,9.0,-11.0,-23.8,-5.54,8.3
-1.0,9.0,-9.0,-23.88,-0.66,8.21
-1.0,9.0,-7.0,-23.97,4.23,8.3
-1.0,9.0,-5.0,-24.06,9.11,8.55
-1.0,9.0,-3.0,-24.14,13.97,8.98
-1.0,9.0,-1.0,-24.22,18.82,9.58
-1.0,9.0,1.0,-24.31,23.65,10.34
-1.0,9.0,3.0,-24.39,28.44,11.27
-1.0,9.0,5.0,-24.48,33.21,12.37
-1.0,9.0,7.0,-24.56,37.92,13.64
-1.0,9.0,9.0,-24.64,42.6,15.06
-1.0,9.0,11.0,-24.72,47.22,16.66
-1.0,9.0,13.0,-24.8,51.78,18.41
-1.0,9.0,15.0,-24.88,56.28,20.32
-1.0,9.0,17.0,-24.96,60.7,22.38
-1.0,9.0,19.0,-25.03,65.06,24.6
-1.0,9.0,21.0,-25.11,69.33,26.97
-1.0,9.0,23.0,-25.18,73.52,29.49
-1.0,9.0,25.0,-25.25,77.62,32.15
-1.0,9.0,27.0,-25.32,81.62,34.95
-1.0,9.0,29.0,-25.39,85.52,37.89
-1.0,9.0,31.0,-25.46,89.32,40.97
-1.0,9.0,33.0,-25.52,93.01,44.17
-1.0,9.0,35.0,-25.58,96.58,47.51
-1.0,9.0,37.0,-25.64,100.03,50.96
-1.0,9.0,39.0,-25.7,103.37,54.53
-1.0,9.0,41.0,-25.76,106.57,58.22
-1.0,9.0,43.0,-25.81,109.65,62.02
-1.0,9.0,45.0,-25.86,112.59,65.92
-1.0,11.0,-45.0,-22.51,-79.25,33.95
-1.0,11.0,-43.0,-22.58,-75.15,31.29
-1.0,11.0,-41.0,-22.66,-70.97,28.77
-1.0,11.0,-39.0,-22.73,-66.69,26.4
-1.0,11.0,-37.0,-22.81,-62.34,24.19
-1.0,11.0,-35.0,-22.89,-57.91,22.12
-1.0,11.0,-33.0,-22.96,-53.41,20.21
-1.0,11.0,-31.0,-23.04,-48.85,18.46
-1.0,11.0,-29.0,-23.12,-44.23,16.87
-1.0,11.0,-27.0,-23.21,-39.56,15.44
-1.0,11.0,-25.0,-23.29,-34.84,14.18
-1.0,11.0,-23.0,-23.37,-30.08,13.08
-1.0,11.0,-21.0,-23.46,-25.28,12.14
-1.0,11.0,-19.0,-23.54,-20.46,11.38
-1.0,11.0,-17.0,-23.62,-15.61,10.78
-1.0,11.0,-15.0,-23.71,-10.74,10.36
-1.0,11.0,-13.0,-23.79,-5.86,10.1
-1.0,11.0,-11.0,-23.88,-0.98,10.02
-1.0,11.0,-9.0,-23.96,3.91,10.1
-1.0,11.0,-7.0,-24.05,8.79,10.36
-1.0,11.0,-5.0,-24.13,13.66,10.78
-1.0,11.0,-3.0,-24.22,18.5,11.38
-1.0,11.0,-1.0,-24.3,23.33,12.14
-1.0,11.0,1.0,-24.39,28.13,13.08
-1.0,11.0,3.0,-24.47,32.89,14.18
-1.0,11.0,5.0,-24.55,37.61,15.44
-1.0,11.0,7.0,-24.63,42.28,16.87
-1.0,11.0,9.0,-24.72,46.9,18.46
-1.0,11.0,11.0,-24.79,51.46,20.21
-1.0,11.0,13.0,-24.87,55.96,22.12
-1.0,11.0,15.0,-24.95,60.39,24.19
-1.0,11.0,17.0,-25.03,64.74,26.4
-1.0,11.0,19.0,-25.1,69.01,28.77
-1.0,11.0,21.0,-25.17,73.2,31.29
-1.0,11.0,23.0,-25.25,77.3,33.95
-1.0,11.0,25.0,-25.32,81.3,36.76
-1.0,11.0,27.0,-25.38,85.2,39.7
-1.0,11.0,29.0,-25.45,89.0,42.77
-1.0,11.0,31.0,-25.51,92.69,45.98
-1.0,11.0,33.0,-25.58,96.26,49.31
-1.0,11.0,35.0,-25.64,99.72,52.77
-1.0,11.0,37.0,-25.7,103.05,56.34
-1.0,11.0,39.0,-25.75,106.25,60.03
-1.0,11.0,41.0,-25.8,109.33,63.82
-1.0,11.0,43.0,-25.86,112.27,67.73
-1.0,11.0,45.0,-25.9,115.07,71.73
-1.0,13.0,-45.0,-22.58,-75.53,33.08
-1.0,13.0,-43.0,-22.65,-71.35,30.57
-1.0,13.0,-41.0,-22.73,-67.07,28.2
-1.0,13.0,-39.0,-22.8,-62.72,25.98
-1.0,13.0,-37.0,-22.88,-58.29,23.91
-1.0,13.0,-35.0,-22.96,-53.79,22.0
-1.0,13.0,-33.0,-23.04,-49.23,20.25
-1.0,13.0,-31.0,-23.12,-44.61,18.66
-1.0,13.0,-29.0,-23.2,-39.94,17.23
-1.0,13.0,-27.0,-23.28,-35.22,15.97
-1.0,13.0,-25.0,-23.36,-30.46,14.87
-1.0,13.0,-23.0,-23.45,-25.66,13.94
-1.0,13.0,-21.0,-23.53,-20.84,13.17
-1.0,13.0,-19.0,-23.62,-15.99,12.58
-1.0,13.0,-17.0,-23.7,-11.12,12.15
-1.0,13.0,-15.0,-23.79,-6.24,11.9
-1.0,13.0,-13.0,-23.87,-1.36,11.81
-1.0,13.0,-11.0,-23.96,3.53,11.9
-1.0,13.0,-9.0,-24.04,8.41,12.15
-1.0,13.0,-7.0,-24.13,13.27,12.58
-1.0,13.0,-5.0,-24.21,18.12,13.17
-1.0,13.0,-3.0,-24.3,22.95,13.94
-1.0,13.0,-1.0,-24.38,27.75,14.87
-1.0,13.0,1.0,-24.46,32.51,15.97
-1.0,13.0,3.0,-24.55,37.23,17.23
-1.0,13.0,5.0,-24.63,41.9,18.66
-1.0,13.0,7.0,-24.71,46.52,20.25
-1.0,13.0,9.0,-24.79,51.08,22.0
-1.0,13.0,11.0,-24.87,55.58,23.91
-1.0,13.0,13.0,-24.94,60.01,25.98
-1.0,13.0,15.0,-25.02,64.36,28.2
-1.0,13.0,17.0,-25.09,68.63,30.57
-1.0,13.0,19.0,-25.17,72.82,33.08
-1.0,13.0,21.0,-25.24,76.92,35.74
-1.0,13.0,23.0,-25.31,80.92,38.55
-1.0,13.0,25.0,-25.38,84.82,41.49
-1.0,13.0,27.0,-25.44,88.62,44.56
-1.0,13.0,29.0,-25.51,92.31,47.77
-1.0,13.0,31.0,-25.57,95.88,51.1
-1.0,13.0,33.0,-25.63,99.33,54.56
-1.0,13.0,35.0,-25.69,102.67,58.13
-1.0,13.0,37.0,-25.74,105.87,61.82
-1.0,13.0,39.0,-25.8,108.95,65.62
-1.0,13.0,41.0,-25.85,111.89,69.52
-1.0,13.0,43.0,-25.9,114.69,73.52
-1.0,13.0,45.0,-25.94,117.35,77.62
-1.0,15.0,-45.0,-22.64,-71.79,32.34
-1.0,15.0,-43.0,-22.72,-67.52,29.98
-1.0,15.0,-41.0,-22.79,-63.16,27.76
-1.0,15.0,-39.0,-22.87,-58.74,25.69
-1.0,15.0,-37.0,-22.95,-54.24,23.78
-1.0,15.0,-35.0,-23.03,-49.68,22.03
-1.0,15.0,-33.0,-23.11,-45.06,20.44
-1.0,15.0,-31.0,-23.19,-40.38,19.01
-1.0,15.0,-29.0,-23.27,-35.66,17.75
-1.0,15.0,-27.0,-23.36,-30.9,16.65
-1.0,15.0,-25.0,-23.44,-26.11,15.71
-1.0,15.0,-23.0,-23.52,-21.28,14.95
-1.0,15.0,-21.0,-23.61,-16.43,14.35
-1.0,15.0,-19.0,-23.69,-11.57,13.93
-1.0,15.0,-17.0,-23.78,-6.69,13.67
-1.0,15.0,-15.0,-23.86,-1.8,13.59
-1.0,15.0,-13.0,-23.95,3.08,13.67
-1.0,15.0,-11.0,-24.04,7.96,13.93
-1.0,15.0,-9.0,-24.12,12.83,14.35
-1.0,15.0,-7.0,-24.21,17.68,14.95
-1.0,15.0,-5.0,-24.29,22.51,15.71
-1.0,15.0,-3.0,-24.37,27.3,16.65
-1.0,15.0,-1.0,-24.46,32.06,17.75
-1.0,15.0,1.0,-24.54,36.78,19.01
-1.0,15.0,3.0,-24.62,41.45,20.44
-1.0,15.0,5.0,-24.7,46.07,22.03
-1.0,15.0,7.0,-24.78,50.64,23.78
-1.0,15.0,9.0,-24.86,55.13,25.69
-1.0,15.0,11.0,-24.94,59.56,27.76
-1.0,15.0,13.0,-25.01,63.92,29.98
-1.0,15.0,15.0,-25.09,68.19,32.34
-1.0,15.0,17.0,-25.16,72.38,34.86
-1.0,15.0,19.0,-25.23,76.47,37.52
-1.0,15.0,21.0,-25.3,80.48,40.33
-1.0,15.0,23.0,-25.37,84.38,43.27
-1.0,15.0,25.0,-25.44,88.18,46.34
-1.0,15.0,27.0,-25.5,91.86,49.55
-1.0,15.0,29.0,-25.56,95.44,52.88
-1.0,15.0,31.0,-25.62,98.89,56.34
-1.0,15.0,33.0,-25.68,102.22,59.91
-1.0,15.0,35.0,-25.74,105.43,63.6
-1.0,15.0,37.0,-25.79,108.5,67.4
-1.0,15.0,39.0,-25.84,111.44,71.3
-1.0,15.0,41.0,-25.89,114.25,75.3
-1.0,15.0,43.0,-25.94,116.91,79.4
-1.0,15.0,45.0,-25.98,119.42,83.59
-1.0,17.0,-45.0,-22.71,-68.02,31.74
-1.0,17.0,-43.0,-22.79,-63.67,29.52
-1.0,17.0,-41.0,-22.86,-59.24,27.45
-1.0,17.0,-39.0,-22.94,-54.74,25.54
-1.0,17.0,-37.0,-23.02,-50.18,23.79
-1.0,17.0,-35.0,-23.1,-45.56,22.2
-1.0,17.0,-33.0,-23.18,-40.89,20.77
-1.0,17.0,-31.0,-23.27,-36.17,19.51
-1.0,17.0,-29.0,-23.35,-31.41,18.41
-1.0,17.0,-27.0,-23.43,-26.61,17.48
-1.0,17.0,-25.0,-23.52,-21.79,16.71
-1.0,17.0,-23.0,-23.6,-16.94,16.12
-1.0,17.0,-21.0,-23.69,-12.07,15.69
-1.0,17.0,-19.0,-23.77,-7.19,15.43
-1.0,17.0,-17.0,-23.86,-2.31,15.35
-1.0,17.0,-15.0,-23.94,2.58,15.43
-1.0,17.0,-13.0,-24.03,7.46,15.69
-1.0,17.0,-11.0,-24.11,12.33,16.12
-1.0,17.0,-9.0,-24.2,17.18,16.71
-1.0,17.0,-7.0,-24.28,22.0,17.48
-1.0,17.0,-5.0,-24.36,26.8,18.41
-1.0,17.0,-3.0,-24.45,31.56,19.51
-1.0,17.0,-1.0,-24.53,36.28,20.77
-1.0,17.0,1.0,-24.61,40.95,22.2
-1.0,17.0,3.0,-24.69,45.57,23.79
-1.0,17.0,5.0,-24.77,50.13,25.54
-1.0,17.0,7.0,-24.85,54.63,27.45
-1.0,17.0,9.0,-24.93,59.06,29.52
-1.0,17.0,11.0,-25.0,63.41,31.74
-1.0,17.0,13.0,-25.08,67.68,34.11
-1.0,17.0,15.0,-25.15,71.87,36.62
-1.0,17.0,17.0,-25.22,75.97,39.28
-1.0,17.0,19.0,-25.29,79.97,42.09
-1.0,17.0,21.0,-25.36,83.87,45.03
-1.0,17.0,23.0,-25.43,87.67,48.1
-1.0,17.0,25.0,-25.49,91.36,51.31
-1.0,17.0,27.0,-25.55,94.93,54.64
-1.0,17.0,29.0,-25.61,98.39,58.1
-1.0,17.0,31.0,-25.67,101.72,61.67
-1.0,17.0,33.0,-25.73,104.92,65.36
-1.0,17.0,35.0,-25.78,108.0,69.16
-1.0,17.0,37.0,-25.83,110.94,73.06
-1.0,17.0,39.0,-25.88,113.74,77.06
-1.0,17.0,41.0,-25.93,116.4,81.16
-1.0,17.0,43.0,-25.97,118.92,85.35
-1.0,17.0,45.0,-26.01,121.29,89.62
-1.0,19.0,-45.0,-22.78,-64.23,31.26
-1.0,19.0,-43.0,-22.85,-59.81,29.2
-1.0,19.0,-41.0,-22.93,-55.31,27.29
-1.0,19.0,-39.0,-23.01,-50.75,25.54
-1.0,19.0,-37.0,-23.09,-46.13,23.94
-1.0,19.0,-35.0,-23.17,-41.46,22.52
-1.0,19.0,-33.0,-23.26,-36.74,21.25
-1.0,19.0,-31.0,-23.34,-31.98,20.15
-1.0,19.0,-29.0,-23.42,-27.18,19.22
-1.0,19.0,-27.0,-23.51,-22.35,18.45
-1.0,19.0,-25.0,-23.59,-17.5,17.86
-1.0,19.0,-23.0,-23.68,-12.64,17.43
-1.0,19.0,-21.0,-23.76,-7.76,17.18
-1.0,19.0,-19.0,-23.85,-2.87,17.09
-1.0,19.0,-17.0,-23.93,2.01,17.18
-1.0,19.0,-15.0,-24.02,6.89,17.43
-1.0,19.0,-13.0,-24.1,11.76,17.86
-1.0,19.0,-11.0,-24.19,16.61,18.45
-1.0,19.0,-9.0,-24.27,21.44,19.22
-1.0,19.0,-7.0,-24.35,26.23,20.15
-1.0,19.0,-5.0,-24.44,30.99,21.25
-1.0,19.0,-3.0,-24.52,35.71,22.52
-1.0,19.0,-1.0,-24.6,40.38,23.94
-1.0,19.0,1.0,-24.68,45.0,25.54
-1.0,19.0,3.0,-24.76,49.56,27.29
-1.0,19.0,5.0,-24.84,54.06,29.2
-1.0,19.0,7.0,-24.92,58.49,31.26
-1.0,19.0,9.0,-24.99,62.84,33.48
-1.0,19.0,11.0,-25.07,67.12,35.85
-1.0,19.0,13.0,-25.14,71.31,38.37
-1.0,19.0,15.0,-25.21,75.4,41.03
-1.0,19.0,17.0,-25.28,79.41,43.83
-1.0,19.0,19.0,-25.35,83.31,46.77
-1.0,19.0,21.0,-25.42,87.1,49.85
-1.0,19.0,23.0,-25.48,90.79,53.05
-1.0,19.0,25.0,-25.54,94.37,56.38
-1.0,19.0,27.0,-25.6,97.82,59.84
-1.0,19.0,29.0,-25.66,101.15,63.41
-1.0,19.0,31.0,-25.72,104.36,67.1
-1.0,19.0,33.0,-25.77,107.43,70.9
-1.0,19.0,35.0,-25.82,110.37,74.8
-1.0,19.0,37.0,-25.87,113.18,78.81
-1.0,19.0,39.0,-25.92,115.84,82.9
-1.0,19.0,41.0,-25.96,118.35,87.09
-1.0,19.0,43.0,-26.0,120.72,91.37
-1.0,19.0,45.0,-26.04,122.94,95.72
-1.0,21.0,-45.0,-22.84,-60.43,30.92
-1.0,21.0,-43.0,-22.92,-55.94,29.01
-1.0,21.0,-41.0,-23.0,-51.37,27.26
-1.0,21.0,-39.0,-23.08,-46.75,25.67
-1.0,21.0,-37.0,-23.16,-42.08,24.24
-1.0,21.0,-35.0,-23.24,-37.36,22.97
-1.0,21.0,-33.0,-23.33,-32.6,21.87
-1.0,21.0,-31.0,-23.41,-27.81,20.94
-1.0,21.0,-29.0,-23.5,-22.98,20.18
-1.0,21.0,-27.0,-23.58,-18.13,19.58
-1.0,21.0,-25.0,-23.66,-13.26,19.16
-1.0,21.0,-23.0,-23.75,-8.38,18.9
-1.0,21.0,-21.0,-23.84,-3.5,18.81
-1.0,21.0,-19.0,-23.92,1.39,18.9
-1.0,21.0,-17.0,-24.01,6.27,19.16
-1.0,21.0,-15.0,-24.09,11.13,19.58
-1.0,21.0,-13.0,-24.18,15.98,20.18
-1.0,21.0,-11.0,-24.26,20.81,20.94
-1.0,21.0,-9.0,-24.34,25.6,21.87
-1.0,21.0,-7.0,-24.43,30.37,22.97
-1.0,21.0,-5.0,-24.51,35.08,24.24
-1.0,21.0,-3.0,-24.59,39.76,25.67
-1.0,21.0,-1.0,-24.67,44.38,27.26
-1.0,21.0,1.0,-24.75,48.94,29.01
-1.0,21.0,3.0,-24.83,53.44,30.92
-1.0,21.0,5.0,-24.91,57.86,32.98
-1.0,21.0,7.0,-24.98,62.22,35.2
-1.0,21.0,9.0,-25.06,66.49,37.57
-1.0,21.0,11.0,-25.13,70.68,40.09
-1.0,21.0,13.0,-25.2,74.78,42.75
-1.0,21.0,15.0,-25.27,78.78,45.55
-1.0,21.0,17.0,-25.34,82.68,48.49
-1.0,21.0,19.0,-25.41,86.48,51.57
-1.0,21.0,21.0,-25.47,90.17,54.77
-1.0,21.0,23.0,-25.53,93.74,58.11
-1.0,21.0,25.0,-25.59,97.19,61.56
-1.0,21.0,27.0,-25.65,100.53,65.14
-1.0,21.0,29.0,-25.71,103.73,68.82
-1.0,21.0,31.0,-25.76,106.81,72.62
-1.0,21.0,33.0,-25.81,109.75,76.52
-1.0,21.0,35.0,-25.86,112.55,80.53
